0	IRIS_313-68047-1	0
0	IRIS_313-68060-1	0
0	IRIS_313-72025-1	0
0	IRIS_313-72036-1	0
0	IRIS_313-72230-1	0
0	IRIS_313-72697-1	0
0	IRIS_313-76438-1	0
0	IRIS_313-79580-1	0
0	IRIS_313-81026-1	0
0	IRIS_313-99706-1	0
0	IRIS_313-99711-1	0
0	IRIS_313-99716-1	0
0	IRIS_313-99717-1	0
0	IRIS_313-109232-1	7
0	IRIS_313-40978-1	1
0	IRIS_313-43048-1	1
0	IRIS_313-42328-1	0
0	IRIS_313-10105-1	0
0	IRIS_313-5456-1	0
0	IRIS_313-11889-1	0
0	IRIS_313-5905-1	0
0	IRIS_313-66509-1	0
0	IRIS_313-19528-1	0
0	IRIS_313-51064-1	0
0	IRIS_313-8341-1	0
0	IRIS_313-16009-1	0
0	IRIS_313-29755-1	0
0	IRIS_313-57578-1	0
0	IRIS_313-71524-1	0
0	IRIS_313-69402-1	0
0	IRIS_313-79912-1	0
0	IRIS_313-66568-1	0
0	IRIS_313-15801-1	0
0	IRIS_313-52785-1	1
0	IRIS_313-71508-1	0
0	IRIS_313-21074-1	0
0	IRIS_313-69263-1	0
0	IRIS_313-14146-1	0
0	IRIS_313-71103-1	0
0	IRIS_313-14087-1	0
0	IRIS_313-66597-1	0
0	IRIS_313-13892-1	0
0	IRIS_313-56171-1	0
0	IRIS_313-13917-1	0
0	IRIS_313-12768-1	7
0	IRIS_313-66649-1	0
0	IRIS_313-66497-1	0
0	IRIS_313-77253-1	0
0	IRIS_313-64420-1	0
0	IRIS_313-5809-2	0
0	IRIS_313-66603-1	0
0	IRIS_313-48007-1	0
0	IRIS_313-27393-1	0
0	IRIS_313-54792-1	1
0	IRIS_313-77285-1	1
0	IRIS_313-33118-1	1
0	IRIS_313-66643-1	0
0	IRIS_313-13361-1	0
0	IRIS_313-48257-1	0
0	IRIS_313-58041-1	0
0	IRIS_313-71536-1	0
0	IRIS_313-48730-1	1
0	IRIS_313-25734-1	0
0	IRIS_313-24532-1	0
0	IRIS_313-16650-1	0
0	IRIS_313-38145-1	0
0	IRIS_313-66538-1	1
0	IRIS_313-66659-1	0
0	IRIS_313-71570-1	1
0	IRIS_313-17186-1	0
0	IRIS_313-10234-2	0
0	IRIS_313-66681-1	0
0	IRIS_313-65577-1	0
0	IRIS_313-69456-1	1
0	IRIS_313-66614-1	0
0	IRIS_313-19972-1	0
0	IRIS_313-46954-1	0
